tiempo	presion	sonido	sonido rectificado y amplificado
0,671	11,5234	-0,921631	1,329604335
0,672	11,5234	-1,62979	2,130004943
0,673	11,499	-2,1994	2,706928649
0,674	11,4746	-2,22366	2,565915668
0,675	11,4746	-1,91788	2,021212795
0,676	11,4502	-1,80969	1,757722113
0,677	11,4502	-2,16263	2,087199538
0,678	11,4502	-2,715	2,645262786
0,679	11,4502	-2,17621	1,804311886
0,68	11,4502	-0,331573	0,57610926
0,681	11,4502	1,29761	2,57513336
0,682	11,4502	1,34216	2,467763822
0,683	11,4502	-0,0776672	0,536669012
0,684	11,4502	-1,2915	0,975598534
0,685	11,4746	-0,845337	0,355339483
0,686	11,4746	0,511017	1,323686292
0,687	11,4746	1,12381	2,005251242
0,688	11,499	0,191956	0,713183454
0,689	11,499	-1,29776	1,155028821
0,69	11,5234	-2,37747	2,430837083
0,691	11,5234	-3,06107	3,131346447
0,692	11,5479	-3,74268	3,78535401
0,693	11,5479	-4,11789	4,015269066
0,694	11,5723	-3,97263	3,580150633
0,695	11,5723	-3,23074	2,426583998
0,696	11,5967	-2,12418	0,889660591
0,697	11,5967	-1,03622	0,487445069
0,698	11,6211	-0,100098	1,625713855
0,699	11,6211	0,784607	2,628191854
0,7	11,6211	1,18301	2,959804803
0,701	11,6455	0,49881	1,917328145
0,702	11,6455	-0,654602	0,353837228
0,703	11,6455	-0,883331	0,044437092
0,704	11,6699	0,0601196	1,21970164
0,705	11,6699	1,12732	2,475809389
0,706	11,6699	1,75385	3,10215556
0,707	11,6943	1,84967	3,02575974
0,708	11,6943	1,23245	2,062864012
0,709	11,7188	0,101471	0,518270056
0,71	11,7188	-0,770874	0,565981699
0,711	11,7432	-0,935364	0,734775883
0,712	11,7432	-0,621338	0,294819415
0,713	11,7676	-0,462646	0,076673728
0,714	11,792	-1,06018	0,817517039
0,715	11,792	-1,99295	1,930856791
0,716	11,8164	-2,16568	2,024193344
0,717	11,8408	-1,45691	1,009790388
0,718	11,8652	-0,0453186	0,7794025
0,719	11,8652	1,63498	2,82954781
0,72	11,8896	2,64771	3,916417941
0,721	11,8896	2,71729	3,756060507
0,722	11,9141	1,65146	2,186516128
0,723	11,9141	0,322418	0,386574131
0,724	11,9141	-0,661774	0,829211675
0,725	11,9141	-0,942841	1,127187882
0,726	11,9141	-1,88705	2,235369192
0,727	11,9141	-2,96829	3,445210166
0,728	11,9141	-2,39777	2,51433459
0,729	11,9141	-0,346527	0,168956099
0,73	11,9141	1,67267	2,681079887
0,731	11,9141	2,49878	3,544003532
0,732	11,9141	1,06476	1,527545586
0,733	11,9385	-0,948486	1,046247071
0,734	11,9385	-1,62354	1,823070292
0,735	11,9385	-0,287018	0,03661427
0,736	11,9629	1,45508	2,10456541
0,737	11,9629	1,30112	1,778625028
0,738	11,9873	-0,306244	0,303590916
0,739	11,9873	-1,98364	2,380004099
0,74	12,0117	-3,10089	3,625769894
0,741	12,0361	-3,52615	3,928274415
0,742	12,0361	-3,38516	3,503959517
0,743	12,0605	-2,88986	2,663417611
0,744	12,085	-2,24045	1,68305101
0,745	12,085	-1,5834	0,754732659
0,746	12,1094	-1,00616	0
0,747	12,1094	-0,670471	0,395389523
0,748	12,1338	-0,980225	0
0,749	12,1338	-1,92474	1,1586782
0,75	12,1582	-2,36389	1,633557164
0,751	12,1582	-1,44379	0,379536104
0,752	12,1826	0,423279	1,93940374
0,753	12,1826	2,31033	4,175104522
0,754	12,1826	3,61694	5,544780831
0,755	12,207	4,19418	5,91668534
0,756	12,207	4,14749	5,485309899
0,757	12,2314	3,7175	4,601913576
0,758	12,2314	3,60245	4,167697681
0,759	12,2314	3,75809	4,099126876
0,76	12,2559	3,99612	4,137852001
0,761	12,2559	3,53348	3,298306455
0,762	12,2559	1,96915	1,134398612
0,763	12,2803	-0,218964	1,633276892
0,764	12,2803	-2,30331	4,134830942
0,765	12,2803	-3,74527	5,676225214
0,766	12,2803	-4,41345	6,153545829
0,767	12,2803	-4,42307	5,777675504
0,768	12,2803	-4,07639	4,980046809
0,769	12,3047	-3,6972	4,191897102
0,77	12,3047	-3,5582	3,753505802
0,771	12,3047	-3,74771	3,75329694
0,772	12,3291	-3,28629	2,939438701
0,773	12,3291	-1,79413	0,888291684
0,774	12,3291	0,279541	1,720866716
0,775	12,3535	2,29584	4,131858584
0,776	12,3535	3,741	5,677439616
0,777	12,3779	4,45358	6,210183927
0,778	12,3779	4,51569	5,896367426
0,779	12,3779	4,14124	5,056568597
0,78	12,3779	3,99261	4,551810885
0,781	12,3779	3,13126	3,187868035
0,782	12,3779	0,884399	0,177735492
0,783	12,3779	-1,45966	2,724762345
0,784	12,3779	-3,11737	4,624441341
0,785	12,3535	-3,90411	5,316047485
0,786	12,3535	-3,95447	5,043723734
0,787	12,3291	-3,51776	4,179673088
0,788	12,3047	-3,03207	3,308687345
0,789	12,2803	-3,18665	3,292764751
0,79	12,2559	-3,19901	3,100067603
0,791	12,2314	-2,16507	1,611602974
0,792	12,207	-0,477905	0,559869914
0,793	12,1826	1,08643	2,478854363
0,794	12,1582	2,40112	3,965209213
0,795	12,1338	3,39783	4,960698633
0,796	12,1094	4,00253	5,403627108
0,797	12,1094	4,2038	5,314438067
0,798	12,085	4,05487	4,793102938
0,799	12,085	3,65494	3,990774261
0,8	12,085	3,32825	3,330407382
0,801	12,085	3,32413	3,114745078
0,802	12,085	3,37036	2,975570736
0,803	12,085	3,32626	2,732228475
0,804	12,1094	3,26355	2,48091336
0,805	12,1094	2,90314	1,873263839
0,806	12,1338	2,06299	0,704119064
0,807	12,1582	0,922241	0,727314929
0,808	12,1582	-0,200958	2,084358497
0,809	12,1826	-1,259	3,274690253
0,81	12,207	-2,46384	4,573728759
0,811	12,207	-3,51089	5,593908769
0,812	12,2314	-3,8295	5,639438978
0,813	12,2314	-3,01498	4,265695939
0,814	12,2559	-1,00189	1,480055222
0,815	12,2803	1,16913	1,287971028
0,816	12,2803	2,31735	2,641063784
0,817	12,3047	2,10831	2,212564215
0,818	12,3047	1,06552	0,768800569
0,819	12,3291	-0,022583	0,600889983
0,82	12,3291	-0,722809	1,437160815
0,821	12,3535	-1,18668	1,92544345
0,822	12,3779	-1,53015	2,232545133
0,823	12,4023	-1,61713	2,199738549
0,824	12,4268	-1,41312	1,805255762
0,825	12,4268	-1,20819	1,43440906
0,826	12,4512	-1,24359	1,387275844
0,827	12,4756	-1,40961	1,506379095
0,828	12,5244	-1,35117	1,337423868
0,829	12,5488	-0,935364	0,732376911
0,83	12,5732	-0,456543	0,086577425
0,831	12,5977	-0,147705	0,266166532
0,832	12,6221	0,265045	0,764123658
0,833	12,6465	0,776978	1,354771966
0,834	12,6709	1,26465	1,877982496
0,835	12,6953	1,33331	1,844553738
0,836	12,7197	1,01669	1,331625372
0,837	12,7441	0,457458	0,547660245
0,838	12,7686	0,0291443	0
0,839	12,793	-0,284271	0,374954583
0,84	12,793	-0,548248	0,680110105
0,841	12,8174	-0,807953	0,960752139
0,842	12,8418	-1,01471	1,157575915
0,843	12,8418	-1,09283	1,181236638
0,844	12,8662	-1,35986	1,439548214
0,845	12,8906	-1,82205	1,925579595
0,846	12,8906	-1,99066	2,014097724
0,847	12,8906	-1,35391	1,090354095
0,848	12,915	0,165558	0,838746511
0,849	12,915	1,75262	2,768617376
0,85	12,915	2,58774	3,637303379
0,851	12,915	2,69867	3,54617073
0,852	12,915	2,49207	3,063851615
0,853	12,915	2,18246	2,483075003
0,854	12,8906	1,68228	1,700577163
0,855	12,8906	0,675812	0,334385111
0,856	12,8662	-0,748291	1,428010312
0,857	12,8662	-1,99799	2,899152891
0,858	12,8418	-2,60559	3,475237105
0,859	12,8174	-2,68112	3,350037381
0,86	12,793	-2,52274	2,940316688
0,861	12,7686	-2,22229	2,378752004
0,862	12,7441	-1,58981	1,437433971
0,863	12,7197	-0,576324	0,079003194
0,864	12,6953	0,511475	1,24696611
0,865	12,6709	1,32599	2,185504032
0,866	12,6465	1,80695	2,648128127
0,867	12,6465	2,14508	2,903147192
0,868	12,6221	2,46353	3,117542937
0,869	12,5977	2,57477	3,0594553
0,87	12,5977	2,17667	2,368342417
0,871	12,5977	1,25336	1,064140938
0,872	12,5732	0,098114	0,408035147
0,873	12,5732	-1,05804	1,826333405
0,874	12,5732	-1,89941	2,762037356
0,875	12,5732	-2,26944	3,049774293
0,876	12,5732	-2,21893	2,793757186
0,877	12,5732	-1,9429	2,271926108
0,878	12,5732	-1,47385	1,541607644
0,879	12,5732	-0,752716	0,542071442
0,88	12,5732	0,258179	0,716863299
0,881	12,5732	0,957336	1,544511062
0,882	12,5732	1,01913	1,523452433
0,883	12,5732	0,916748	1,298496956
0,884	12,5977	1,10687	1,453305849
0,885	12,5977	1,38519	1,708635313
0,886	12,5977	1,45081	1,682046953
0,887	12,5977	1,22177	1,288804189
0,888	12,6221	0,729218	0,590879596
0,889	12,6221	0,147705	0,134394351
0,89	12,6221	-0,386047	0,791883468
0,891	12,6221	-0,868835	1,344356325
0,892	12,6465	-1,40823	1,932875039
0,893	12,6465	-1,92078	2,450859781
0,894	12,6465	-2,07703	2,490923582
0,895	12,6709	-1,61911	1,760757601
0,896	12,6709	-0,662231	0,452770551
0,897	12,6709	0,410919	0,878371999
0,898	12,6709	1,21979	1,833014371
0,899	12,6953	1,4476	2,001348545
0,9	12,6953	1,37878	1,78831847
0,901	12,6953	1,45615	1,77141097
0,902	12,7197	1,53503	1,757453299
0,903	12,7197	1,24786	1,286810114
0,904	12,7197	0,524292	0,300240813
0,905	12,7441	-0,330048	0,747805511
0,906	12,7441	-0,947113	1,470894118
0,907	12,7686	-1,185	1,674577227
0,908	12,7686	-1,21017	1,5995663
0,909	12,7686	-1,32156	1,637043448
0,91	12,793	-1,45844	1,704028338
0,911	12,793	-0,800323	0,773058193
0,912	12,793	0,582275	0,965018623
0,913	12,793	1,33255	1,840971828
0,914	12,8174	0,808411	1,068869769
0,915	12,8174	0,0125122	0,005580564
0,916	12,8174	-0,17807	0,19425446
0,917	12,8174	-0,0248718	0
0,918	12,8174	-0,211487	0,221979702
0,919	12,8174	-0,871277	1,031513169
0,92	12,8174	-1,34293	1,555010898
0,921	12,8174	-0,947418	0,961660045
0,922	12,8174	0,193024	0,485571975
0,923	12,8174	1,4325	2,003150951
0,924	12,8174	2,11319	2,726895128
0,925	12,8174	1,98044	2,388365117
0,926	12,8174	1,33377	1,428705574
0,927	12,8174	0,695343	0,539646968
0,928	12,8174	0,175629	0,105159188
0,929	12,793	-0,711365	1,206037705
0,93	12,793	-1,66031	2,315184734
0,931	12,793	-1,08856	1,45377325
0,932	12,793	0,633087	0,750885405
0,933	12,793	2,41623	2,931377996
0,934	12,793	3,18634	3,708574948
0,935	12,7686	1,90399	1,871364174
0,936	12,7686	-0,331421	1,001737492
0,937	12,7686	-2,28928	3,384863582
0,938	12,7686	-3,47931	4,658467193
0,939	12,7686	-4,09195	5,13031043
0,94	12,7441	-4,52499	5,348006882
0,941	12,7441	-4,25613	4,674650062
0,942	12,7441	-2,75177	2,499226499
0,943	12,7441	-0,415649	0,53921242
0,944	12,7441	1,88568	3,380737317
0,945	12,7441	3,58337	5,28917519
0,946	12,7441	4,59747	6,223214875
0,947	12,7686	4,69223	5,949392115
0,948	12,7686	3,80173	4,461199147
0,949	12,7686	1,97891	1,9011121
0,95	12,7686	-0,19516	0,897182433
0,951	12,793	-1,92902	3,006879161
0,952	12,793	-2,7803	3,880794734
0,953	12,793	-2,88513	3,766738073
0,954	12,8174	-3,05649	3,743010303
0,955	12,8174	-3,56415	4,141148392
0,956	12,8174	-3,7619	4,126883228
0,957	12,8418	-3,13431	3,08183937
0,958	12,8418	-1,75415	1,161745055
0,959	12,8418	-0,0535583	0,998245802
0,96	12,8662	1,52496	2,907415406
0,961	12,8662	2,65533	4,136442972
0,962	12,8906	1,65909	2,629985958
0,963	12,8906	-0,361481	0,022231321
0,964	12,8906	-2,15652	2,263376599
0,965	12,915	-3,2341	3,466882816
0,966	12,915	-3,56476	3,661120507
0,967	12,915	-3,33405	3,141441384
0,968	12,9395	-2,82257	2,303452163
0,969	12,9395	-2,61459	1,897490359
0,97	12,9395	-1,01517	0,182264114
0,971	12,9639	1,10077	2,814480485
0,972	12,9639	2,76337	4,714634823
0,973	12,9883	3,65051	5,526073944
0,974	12,9883	3,81516	5,383416341
0,975	12,9883	3,46893	4,611122179
0,976	13,0127	2,84637	3,541940191
0,977	13,0127	2,20383	2,514961888
0,978	13,0371	2,29584	2,470698035
0,979	13,0371	1,4743	1,287277862
0,98	13,0371	-0,44632	1,155635828
0,981	13,0615	-2,27264	3,364668451
0,982	13,0615	-3,44666	4,61952846
0,983	13,0615	-3,87955	4,869130789
0,984	13,0615	-3,7204	4,363000142
0,985	13,0615	-3,19305	3,428420621
0,986	13,0615	-2,50488	2,351537463
0,987	13,0615	-2,31201	1,96144187
0,988	13,0615	-1,60858	0,957656705
0,989	13,0615	0,287933	1,434412527
0,99	13,0615	2,14447	3,663700343
0,991	13,0371	3,36334	4,955834124
0,992	13,0371	3,83575	5,233705746
0,993	13,0371	3,70377	4,738630678
0,994	13,0127	3,19183	3,799712094
0,995	13,0127	2,6445	2,875550005
0,996	13,0127	2,78458	2,868717233
0,997	13,0127	2,4942	2,324238776
0,998	12,9883	0,921783	0,21142466
0,999	12,9883	-1,18469	2,39620743
1	12,9883	-2,9068	4,39703014
1,001	12,9883	-3,8858	5,343249951
1,002	12,9883	-4,17618	5,369242018
1,003	12,9883	-3,46573	4,142563456
1,004	12,9883	-1,11832	0,94675938
1,005	12,9883	1,2999	2,096758903
1,006	12,9883	2,36923	3,300421519
1,007	12,9883	1,1203	1,530630782
1,008	12,9883	-0,851135	0,991091974
1,009	12,9639	-2,47787	2,960981941
1,01	12,9639	-3,37814	3,899018822
1,011	12,9639	-3,573	3,896354607
1,012	12,9639	-3,26035	3,25947029
1,013	12,9639	-3,0249	2,759102595
1,014	12,9639	-3,3403	2,978736429
1,015	12,9395	-2,91916	2,263895262
1,016	12,9395	-1,10825	0,10324361
1,017	12,9395	1,14517	2,912274985
1,018	12,9395	2,91138	4,935797214
1,019	12,9395	3,87344	5,826990292
1,02	12,9395	4,15527	5,811900557
1,021	12,9395	4,35791	5,698771438
1,022	12,9395	3,90747	4,776400431
1,023	12,9395	2,043	2,144446204
1,024	12,9395	-0,464783	1,086278712
1,025	12,9639	-2,54059	3,61152792
1,026	12,9639	-3,76602	4,915139792
1,027	12,9639	-4,1571	5,093905813
1,028	12,9639	-3,92792	4,486114635
1,029	12,9639	-3,55026	3,730912102
1,03	12,9639	-3,6525	3,623035344
1,031	12,9639	-3,05313	2,644924183
1,032	12,9639	-1,12045	0,061632058
1,033	12,9639	1,18729	2,788172036
1,034	12,9395	2,96524	4,834166883
1,035	12,9395	3,91846	5,720695583
1,036	12,9395	4,29962	5,836447041
1,037	12,915	4,60297	5,847663121
1,038	12,915	4,73419	5,643011974
1,039	12,915	4,22272	4,647856938
1,04	12,8906	2,83005	2,613729336
1,041	12,8906	0,938873	0,084275992
1,042	12,8906	-0,944214	2,236134612
1,043	12,8906	-2,44888	3,975209994
1,044	12,8662	-3,40576	4,920283546
1,045	12,8662	-3,927	5,261426376
1,046	12,8662	-4,36203	5,47337207
1,047	12,8662	-4,44122	5,227200823
1,048	12,8662	-3,76205	4,048546972
1,049	12,8662	-2,57004	2,302900127
1,05	12,8662	-1,22971	0,481535507
1,051	12,8662	0,203094	1,300981898
1,052	12,8662	1,52542	2,870889658
1,053	12,8662	2,63138	4,071699703
1,054	12,8662	3,6087	5,036260629
1,055	12,8662	3,99048	5,195791404
1,056	12,8906	3,60168	4,382073565
1,057	12,8906	2,93915	3,277320625
1,058	12,8906	2,40036	2,39665636
1,059	12,8906	1,85715	1,565800863
1,06	12,8906	0,854034	0,212267056
1,061	12,8906	-0,665741	1,662045464
1,062	12,8906	-2,20642	3,48220818
1,063	12,8906	-3,20953	4,51604545
1,064	12,8906	-3,60153	4,721037309
1,065	12,8906	-3,46451	4,251874149
1,066	12,8906	-2,89429	3,270689381
1,067	12,8906	-1,94672	1,879466769
1,068	12,8662	-0,860596	0,402464752
1,069	12,8662	0,186768	0,893284491
1,07	12,8662	1,11374	1,994616134
1,071	12,8662	1,19156	1,965309069
1,072	12,8662	0,0737	0,443243422
1,073	12,8418	-1,09619	1,008225521
1,074	12,8418	-1,51215	1,463570206
1,075	12,8418	-0,469666	0,067249741
1,076	12,8418	0,342102	0,912942322
1,077	12,8418	-0,420227	0,058587423
1,078	12,8418	-0,287628	0,072099121
1,079	12,8418	1,07773	1,773009862
1,08	12,8662	1,67236	2,40363923
1,081	12,8662	0,326538	0,569079986
1,082	12,8662	-1,46927	1,672693001
1,083	12,8906	-2,92206	3,382325463
1,084	12,8906	-3,00537	3,27268855
1,085	12,915	-1,259	0,882840327
1,086	12,9395	0,549774	1,394854304
1,087	12,9395	0,695801	1,488490136
1,088	12,9639	-0,498047	0,058601094
1,089	12,9639	-1,38809	1,166216192
1,09	12,9883	-1,51138	1,24579653
1,091	13,0127	-1,91193	1,666951689
1,092	13,0127	-2,2937	2,038169888
1,093	13,0371	-1,86859	1,37746376
1,094	13,0371	-0,497284	0,384473978
1,095	13,0615	1,21109	2,494527628
1,096	13,0615	1,79214	3,062847698
1,097	13,0615	0,80246	1,632046664
1,098	13,0615	-0,932007	0,599838239
1,099	13,0859	-2,14508	2,077233904
1,1	13,0859	-2,66479	2,595098312
1,101	13,0859	-2,98676	2,833249339
1,102	13,0859	-3,2695	3,007399395
1,103	13,0615	-3,62167	3,257394781
1,104	13,0615	-3,93341	3,441144994
1,105	13,0615	-4,18243	3,53494984
1,106	13,0615	-4,44092	3,634698254
1,107	13,0371	-4,63638	3,649391791
1,108	13,0371	-4,3866	3,106612105
1,109	13,0371	-3,3075	1,561286272
1,11	13,0127	-1,47537	0,788231374
1,111	13,0127	0,334778	3,000133699
1,112	13,0127	1,59805	4,389463103
1,113	13,0127	2,46918	5,201320865
1,114	12,9883	3,29224	5,902080599
1,115	12,9883	3,99704	6,410985301
1,116	12,9883	4,13132	6,174764578
1,117	12,9883	3,30948	4,75823604
1,118	12,9883	1,73431	2,489048115
1,119	12,9883	0,170746	0,376944973
1,12	12,9883	-0,810089	0,834039566
1,121	12,9883	-1,43723	1,564304927
1,122	12,9883	-2,37732	2,639872613
1,123	12,9883	-3,17261	3,466860387
1,124	12,9883	-2,59476	2,525461988
1,125	12,9883	-0,696716	0
1,126	12,9883	1,49399	2,706226591
1,127	12,9883	3,09387	4,534782722
1,128	12,9883	2,48917	3,492722284
1,129	12,9883	1,21582	1,680323933
1,13	12,9883	0,0444031	0,109218305
1,131	12,9883	-0,55542	0,608679596
1,132	12,9883	-1,86508	2,206253492
1,133	12,9883	-3,06107	3,56136136
1,134	12,9883	-3,84354	4,314425289
1,135	12,9883	-2,93549	2,907022816
1,136	12,9883	-0,603027	0,152466202
1,137	12,9883	1,63147	2,934751081
1,138	12,9639	3,10165	4,586823595
1,139	12,9639	3,70773	5,054968332
1,14	12,9639	3,62869	4,637298667
1,141	12,9639	3,12698	3,717534461
1,142	12,9639	2,56226	2,776798245
1,143	12,9639	2,56775	2,607932729
1,144	12,9639	2,59613	2,478289846
1,145	12,9395	2,50443	2,206692665
1,146	12,9395	2,73056	2,349447939
1,147	12,9395	2,57446	2,005446134
1,148	12,9395	1,85669	0,9809711
1,149	12,9395	0,805359	0,356085519
1,15	12,9395	-0,276794	1,685146619
1,151	12,9395	-1,16486	2,688091597
1,152	12,915	-1,75079	3,250349684
1,153	12,915	-2,02515	3,387817553
1,154	12,915	-2,30499	3,523498061
1,155	12,915	-2,96188	4,121966012
1,156	12,915	-2,45224	3,224668612
1,157	12,915	-0,469208	0,54201007
1,158	12,915	1,65054	2,102987064
1,159	12,915	3,25287	3,972508353
1,16	12,915	4,15497	4,849276654
1,161	12,9395	3,26813	3,434780979
1,162	12,9395	0,898743	0,255976938
1,163	12,9395	-1,483	2,698541954
1,164	12,9639	-3,12759	4,583468426
1,165	12,9883	-3,97095	5,348423974
1,166	13,0127	-4,30008	5,422528447
1,167	13,0371	-4,51508	5,3493143
1,168	13,0615	-4,34433	4,798512833
1,169	13,0859	-3,47473	3,408756742
1,17	13,1104	-2,00562	1,356934102
1,171	13,1348	-0,653076	0,380261219
1,172	13,1836	0,443115	1,725350815
1,173	13,208	1,45615	2,881980939
1,174	13,2324	2,42752	3,913856599
1,175	13,2324	3,11447	4,525372599
1,176	13,2568	3,39752	4,593590916
1,177	13,2813	3,3313	4,220935449
1,178	13,2813	2,81067	3,303682116
1,179	13,2813	1,64658	1,63973651
1,18	13,2813	0,382385	0,004791561
1,181	13,2568	-0,691528	1,345625111
1,182	13,2568	-1,85501	2,714172855
1,183	13,2324	-2,80457	3,729329708
1,184	13,208	-2,72598	3,395514874
1,185	13,1836	-1,41617	1,543649246
1,186	13,1836	0,474701	0,878186484
1,187	13,1592	1,83228	2,518725513
1,188	13,1348	1,94489	2,499975184
1,189	13,1104	1,04034	1,210952974
1,19	13,0859	0,462036	0,410729918
1,191	13,0615	0,918121	0,953772609
1,192	13,0615	1,63483	1,788474921
1,193	13,0615	1,58615	1,613995091
1,194	13,0371	0,582123	0,256294401
1,195	13,0371	-0,613861	1,216045688
1,196	13,0615	-1,33392	2,038456397
1,197	13,0615	-1,82846	2,527294767
1,198	13,0615	-2,48917	3,193131017
1,199	13,0859	-2,76642	3,337806541
1,2	13,0859	-2,36649	2,626916833
1,201	13,1104	-1,13235	0,917931144
1,202	13,1104	0,452576	1,082158308
1,203	13,1348	1,83807	2,744775159
1,204	13,1348	2,95486	3,967046713
1,205	13,1592	3,66791	4,607845679
1,206	13,1592	3,59421	4,22494456
1,207	13,1836	2,81937	2,989676827
1,208	13,1836	1,55594	1,221285755
1,209	13,1836	0,0802612	0,66130503
1,21	13,1836	-1,19507	2,212661372
1,211	13,208	-1,98242	3,056566621
1,212	13,208	-2,26395	3,215172739
1,213	13,208	-2,18857	2,917675841
1,214	13,208	-0,586548	0,730568724
1,215	13,208	1,40076	1,7607259
1,216	13,208	2,91794	3,545314592
1,217	13,208	2,51053	2,812036769
1,218	13,1836	0,527649	0,155493401
1,219	13,1592	-1,59729	2,471706925
1,22	13,1348	-3,10913	4,204948361
1,221	13,1104	-3,46786	4,387899527
1,222	13,0859	-3,16879	3,737105531
1,223	13,0371	-2,86118	3,116527128
1,224	13,0127	-2,95044	3,031028317
1,225	12,9639	-2,58575	2,383464054
1,226	12,9395	-1,59653	0,995924954
1,227	12,8906	-0,745239	0,092021244
1,228	12,8418	-0,843201	0
1,229	12,793	-1,81412	1,210020851
1,23	12,7686	-2,43179	1,904823862
1,231	12,7197	-2,03888	1,292746112
1,232	12,6953	-0,868225	0,213054909
1,233	12,6465	0,611877	2,048539137
1,234	12,6465	2,17758	3,87569774
1,235	12,6221	3,53088	5,322548832
1,236	12,6221	4,3985	6,071391589
1,237	12,6221	4,57047	5,903620668
1,238	12,6221	3,80356	4,572791104
1,239	12,6221	1,8811	1,881142528
1,24	12,6465	-0,382538	1,02785728
1,241	12,6709	-0,816345	1,504277215
1,242	12,6709	0,419006	0,095684697
1,243	12,6953	1,99295	2,055846013
1,244	12,7197	1,84509	1,740591761
1,245	12,7441	0,0971985	0,514893857
1,246	12,7686	-1,76193	2,805196109
1,247	12,7686	-3,03619	4,220508802
1,248	12,793	-3,56934	4,620507276
1,249	12,793	-3,48694	4,225935605
1,25	12,8174	-3,01758	3,372455603
1,251	12,8174	-2,92023	3,037613831
1,252	12,8418	-2,24396	2,000160788
1,253	12,8418	-0,234222	0,598942158
1,254	12,8418	1,81961	3,127342875
1,255	12,8418	3,22678	4,68855199
1,256	12,8418	3,83804	5,156779943
1,257	12,8662	3,78876	4,769913266
1,258	12,8662	3,41217	3,99821664
1,259	12,8662	3,31528	3,624632142
1,26	12,8662	1,88751	1,610920651
1,261	12,8662	-0,399933	1,310856866
1,262	12,8662	-2,36206	3,679895413
1,263	12,8662	-3,53531	4,913986628
1,264	12,8662	-3,90945	5,071650105
1,265	12,8662	-3,68408	4,470019794
1,266	12,8662	-3,10867	3,46864103
1,267	12,8418	-2,78931	2,850243249
1,268	12,8174	-3,03146	2,972588047
1,269	12,793	-2,42508	2,026583194
1,27	12,7686	-0,579681	0,36875617
1,271	12,7197	1,55365	3,01099365
1,272	12,6953	3,1601	4,828613202
1,273	12,6465	3,98499	5,55507835
1,274	12,5977	4,12598	5,381023346
1,275	12,5732	4,20471	5,140079541
1,276	12,5244	4,3663	5,017849681
1,277	12,4756	4,24545	4,55024975
1,278	12,4512	3,37845	3,179342489
1,279	12,4023	1,7955	0,999634372
1,28	12,3779	-0,0578308	1,341094645
1,281	12,3535	-1,73584	3,353086046
1,282	12,3291	-3,07617	4,816561299
1,283	12,3047	-4,08707	5,77629619
1,284	12,3047	-4,64157	6,10522916
1,285	12,2803	-4,67636	5,763857161
1,286	12,2803	-4,12735	4,714184198
1,287	12,2803	-3,06732	3,091689132
1,288	12,2803	-1,71402	1,204550938
1,289	12,2803	-0,296478	0,604317367
1,29	12,3047	0,974579	2,1539116
1,291	12,3047	1,99966	3,298671956
1,292	12,3047	2,75345	4,032391147
1,293	12,3291	3,1337	4,253084402
1,294	12,3291	3,10211	3,945111091
1,295	12,3535	2,82303	3,347125813
1,296	12,3535	2,48474	2,712700559
1,297	12,3779	2,1727	2,150949919
1,298	12,3779	1,86813	1,633832612
1,299	12,4023	1,34354	0,874181745
